"index","mc","mclds","mismc","mismclds"
"2874","0.000064","0.000010","0.000057","0.000010",
"2875","0.000062","0.000010","0.000057","0.000010",
"2876","0.000066","0.000010","0.000057","0.000010",
"2877","0.000067","0.000010","0.000057","0.000010",
"2878","0.000066","0.000010","0.000057","0.000010",
"2879","0.000062","0.000010","0.000057","0.000010",
"2880","0.000065","0.000010","0.000057","0.000010",
"2881","0.000064","0.000010","0.000057","0.000010",
"2882","0.000067","0.000010","0.000057","0.000010",
"2883","0.000066","0.000010","0.000057","0.000010",
"2884","0.000067","0.000010","0.000057","0.000010",
"2885","0.000066","0.000010","0.000059","0.000010",
"2886","0.000067","0.000010","0.000059","0.000010",
"2887","0.000066","0.000010","0.000059","0.000010",
"2888","0.000070","0.000010","0.000058","0.000010",
"2889","0.000070","0.000010","0.000058","0.000010",
"2890","0.000068","0.000010","0.000058","0.000010",
"2891","0.000067","0.000010","0.000058","0.000010",
"2892","0.000073","0.000010","0.000058","0.000010",
"2893","0.000069","0.000010","0.000060","0.000010",
"2894","0.000066","0.000010","0.000060","0.000010",
"2895","0.000067","0.000010","0.000061","0.000010",
"2896","0.000067","0.000010","0.000061","0.000010",
"2897","0.000071","0.000010","0.000061","0.000010",
"2898","0.000071","0.000010","0.000060","0.000010",
"2899","0.000072","0.000010","0.000060","0.000010",
"2900","0.000073","0.000010","0.000060","0.000010",
"2901","0.000072","0.000010","0.000060","0.000010",
"2902","0.000072","0.000010","0.000061","0.000010",
"2903","0.000074","0.000010","0.000061","0.000010",
"2904","0.000069","0.000010","0.000061","0.000010",
"2905","0.000070","0.000010","0.000060","0.000010",
"2906","0.000070","0.000010","0.000060","0.000010",
"2907","0.000071","0.000010","0.000060","0.000010",
"2908","0.000068","0.000010","0.000060","0.000010",
"2909","0.000064","0.000010","0.000060","0.000010",
"2910","0.000067","0.000010","0.000060","0.000010",
"2911","0.000071","0.000010","0.000060","0.000010",
"2912","0.000065","0.000010","0.000059","0.000010",
"2913","0.000070","0.000010","0.000058","0.000010",
"2914","0.000071","0.000010","0.000059","0.000010",
"2915","0.000069","0.000010","0.000058","0.000010",
"2916","0.000060","0.000010","0.000059","0.000010",
"2917","0.000055","0.000010","0.000057","0.000010",
"2918","0.000059","0.000010","0.000058","0.000010",
"2919","0.000060","0.000010","0.000058","0.000010",
"2920","0.000062","0.000010","0.000057","0.000010",
"2921","0.000064","0.000010","0.000057","0.000010",
"2922","0.000062","0.000010","0.000056","0.000010",
"2923","0.000062","0.000010","0.000056","0.000010",
"2924","0.000060","0.000010","0.000055","0.000010",
"2925","0.000059","0.000010","0.000054","0.000010",
"2926","0.000058","0.000010","0.000054","0.000010",
"2927","0.000060","0.000010","0.000055","0.000010",
"2928","0.000057","0.000010","0.000055","0.000010",
"2929","0.000060","0.000010","0.000054","0.000010",
"2930","0.000057","0.000010","0.000053","0.000010",
"2931","0.000060","0.000010","0.000054","0.000010",
"2932","0.000062","0.000010","0.000054","0.000010",
"2933","0.000060","0.000010","0.000053","0.000010",
"2934","0.000058","0.000010","0.000054","0.000010",
"2935","0.000057","0.000010","0.000054","0.000010",
"2936","0.000057","0.000010","0.000054","0.000010",
"2937","0.000052","0.000010","0.000053","0.000010",
"2938","0.000051","0.000010","0.000054","0.000010",
"2939","0.000048","0.000010","0.000054","0.000010",
"2940","0.000052","0.000010","0.000054","0.000010",
"2941","0.000056","0.000010","0.000054","0.000010",
"2942","0.000056","0.000010","0.000054","0.000010",
"2943","0.000059","0.000010","0.000055","0.000010",
"2944","0.000058","0.000010","0.000055","0.000010",
"2945","0.000063","0.000010","0.000055","0.000010",
"2946","0.000060","0.000010","0.000055","0.000010",
"2947","0.000062","0.000010","0.000054","0.000010",
"2948","0.000057","0.000010","0.000053","0.000010",
"2949","0.000058","0.000010","0.000053","0.000010",
"2950","0.000055","0.000010","0.000053","0.000010",
"2951","0.000053","0.000010","0.000053","0.000010",
"2952","0.000052","0.000010","0.000053","0.000010",
"2953","0.000056","0.000010","0.000052","0.000010",
"2954","0.000059","0.000010","0.000052","0.000010",
"2955","0.000056","0.000010","0.000052","0.000010",
"2956","0.000053","0.000010","0.000050","0.000010",
"2957","0.000056","0.000010","0.000051","0.000010",
"2958","0.000053","0.000010","0.000050","0.000010",
"2959","0.000050","0.000010","0.000050","0.000010",
"2960","0.000046","0.000010","0.000050","0.000010",
"2961","0.000046","0.000010","0.000050","0.000010",
"2962","0.000045","0.000010","0.000050","0.000010",
"2963","0.000043","0.000010","0.000049","0.000010",
"2964","0.000038","0.000010","0.000050","0.000010",
"2965","0.000036","0.000010","0.000050","0.000010",
"2966","0.000025","0.000010","0.000050","0.000010",
"2967","0.000025","0.000010","0.000050","0.000010",
"2968","0.000027","0.000010","0.000050","0.000010",
"2969","0.000029","0.000010","0.000051","0.000010",
"2970","0.000030","0.000010","0.000052","0.000010",
"2971","0.000033","0.000010","0.000052","0.000010",
"2972","0.000030","0.000010","0.000052","0.000010",
"2973","0.000035","0.000010","0.000051","0.000010",
"2974","0.000035","0.000010","0.000051","0.000010",
"2975","0.000034","0.000010","0.000051","0.000010",
"2976","0.000031","0.000010","0.000052","0.000010",
"2977","0.000034","0.000010","0.000053","0.000010",
"2978","0.000032","0.000010","0.000053","0.000010",
"2979","0.000029","0.000010","0.000052","0.000010",
"2980","0.000027","0.000010","0.000052","0.000010",
"2981","0.000028","0.000010","0.000052","0.000010",
"2982","0.000027","0.000010","0.000052","0.000010",
"2983","0.000025","0.000010","0.000054","0.000010",
"2984","0.000023","0.000010","0.000054","0.000010",
"2985","0.000030","0.000010","0.000053","0.000010",
"2986","0.000031","0.000010","0.000054","0.000010",
"2987","0.000032","0.000010","0.000053","0.000010",
"2988","0.000037","0.000010","0.000052","0.000010",
"2989","0.000031","0.000010","0.000053","0.000010",
"2990","0.000029","0.000010","0.000053","0.000010",
"2991","0.000029","0.000010","0.000053","0.000010",
"2992","0.000021","0.000010","0.000053","0.000010",
"2993","0.000025","0.000010","0.000051","0.000010",
"2994","0.000027","0.000010","0.000052","0.000010",
"2995","0.000025","0.000010","0.000052","0.000010",
"2996","0.000023","0.000010","0.000052","0.000010",
"2997","0.000022","0.000010","0.000052","0.000010",
"2998","0.000021","0.000010","0.000052","0.000010",
"2999","0.000024","0.000010","0.000053","0.000010",
"3000","0.000021","0.000010","0.000053","0.000010",
"3001","0.000017","0.000010","0.000052","0.000010",
"3002","0.000021","0.000010","0.000052","0.000010",
"3003","0.000025","0.000010","0.000052","0.000010",
"3004","0.000029","0.000010","0.000053","0.000010",
"3005","0.000027","0.000010","0.000052","0.000010",
"3006","0.000032","0.000010","0.000053","0.000010",
"3007","0.000031","0.000010","0.000052","0.000010",
"3008","0.000027","0.000010","0.000052","0.000010",
"3009","0.000020","0.000010","0.000053","0.000010",
"3010","0.000017","0.000010","0.000054","0.000010",
"3011","0.000014","0.000010","0.000055","0.000010",
"3012","0.000016","0.000010","0.000055","0.000010",
"3013","0.000015","0.000010","0.000056","0.000010",
"3014","0.000021","0.000010","0.000055","0.000010",
"3015","0.000026","0.000010","0.000055","0.000010",
"3016","0.000025","0.000010","0.000056","0.000010",
"3017","0.000024","0.000010","0.000055","0.000010",
"3018","0.000023","0.000010","0.000056","0.000010",
"3019","0.000022","0.000010","0.000056","0.000010",
"3020","0.000022","0.000010","0.000056","0.000010",
"3021","0.000022","0.000010","0.000056","0.000010",
"3022","0.000017","0.000010","0.000057","0.000010",
"3023","0.000019","0.000010","0.000057","0.000010",
"3024","0.000023","0.000010","0.000058","0.000010",
"3025","0.000022","0.000010","0.000058","0.000010",
"3026","0.000024","0.000010","0.000059","0.000010",
"3027","0.000020","0.000010","0.000058","0.000010",
"3028","0.000019","0.000010","0.000058","0.000010",
"3029","0.000015","0.000010","0.000058","0.000010",
"3030","0.000020","0.000010","0.000058","0.000010",
"3031","0.000016","0.000010","0.000057","0.000010",
"3032","0.000015","0.000010","0.000057","0.000010",
"3033","0.000011","0.000010","0.000058","0.000010",
"3034","0.000019","0.000010","0.000059","0.000010",
"3035","0.000019","0.000010","0.000059","0.000010",
"3036","0.000017","0.000010","0.000059","0.000010",
"3037","0.000020","0.000010","0.000059","0.000010",
"3038","0.000015","0.000010","0.000058","0.000010",
"3039","0.000015","0.000010","0.000058","0.000010",
"3040","0.000014","0.000010","0.000058","0.000010",
"3041","0.000013","0.000010","0.000056","0.000010",
"3042","0.000014","0.000010","0.000056","0.000010",
"3043","0.000010","0.000010","0.000056","0.000010",
"3044","0.000010","0.000010","0.000056","0.000010",
"3045","0.000010","0.000010","0.000056","0.000010",
"3046","0.000011","0.000010","0.000056","0.000010",
"3047","0.000013","0.000010","0.000057","0.000010",
"3048","0.000011","0.000010","0.000057","0.000010",
"3049","0.000010","0.000010","0.000057","0.000010",
"3050","0.000013","0.000010","0.000056","0.000010",
"3051","0.000010","0.000010","0.000056","0.000010",
"3052","0.000010","0.000010","0.000055","0.000010",
"3053","0.000010","0.000010","0.000055","0.000010",
"3054","0.000010","0.000010","0.000054","0.000010",
"3055","0.000010","0.000010","0.000053","0.000010",
"3056","0.000010","0.000010","0.000052","0.000010",
"3057","0.000010","0.000010","0.000052","0.000010",
"3058","0.000010","0.000010","0.000051","0.000010",
"3059","0.000010","0.000010","0.000051","0.000010",
"3060","0.000010","0.000010","0.000050","0.000010",
"3061","0.000010","0.000010","0.000050","0.000010",
"3062","0.000010","0.000010","0.000051","0.000010",
"3063","0.000010","0.000010","0.000051","0.000010",
"3064","0.000010","0.000010","0.000051","0.000010",
"3065","0.000010","0.000010","0.000052","0.000010",
"3066","0.000010","0.000010","0.000052","0.000010",
"3067","0.000010","0.000010","0.000052","0.000010",
"3068","0.000010","0.000010","0.000053","0.000010",
"3069","0.000010","0.000010","0.000053","0.000010",
"3070","0.000010","0.000010","0.000052","0.000010",
"3071","0.000010","0.000010","0.000052","0.000010",
"3072","0.000012","0.000010","0.000052","0.000010",
"3073","0.000021","0.000010","0.000051","0.000010",
"3074","0.000021","0.000010","0.000052","0.000010",
"3075","0.000018","0.000010","0.000051","0.000010",
"3076","0.000016","0.000010","0.000050","0.000010",
"3077","0.000021","0.000010","0.000050","0.000010",
"3078","0.000018","0.000010","0.000051","0.000010",
"3079","0.000021","0.000010","0.000050","0.000010",
"3080","0.000021","0.000010","0.000050","0.000010",
"3081","0.000020","0.000010","0.000051","0.000010",
"3082","0.000018","0.000010","0.000051","0.000010",
"3083","0.000021","0.000010","0.000051","0.000010",
"3084","0.000022","0.000010","0.000050","0.000010",
"3085","0.000027","0.000010","0.000050","0.000010",
"3086","0.000027","0.000010","0.000051","0.000010",
"3087","0.000032","0.000010","0.000050","0.000010",
"3088","0.000035","0.000010","0.000051","0.000010",
"3089","0.000036","0.000010","0.000051","0.000010",
"3090","0.000039","0.000010","0.000050","0.000010",
"3091","0.000039","0.000010","0.000050","0.000010",
"3092","0.000037","0.000010","0.000050","0.000010",
"3093","0.000034","0.000010","0.000050","0.000010",
"3094","0.000036","0.000010","0.000049","0.000010",
"3095","0.000031","0.000010","0.000049","0.000010",
"3096","0.000034","0.000010","0.000049","0.000010",
"3097","0.000032","0.000010","0.000049","0.000010",
"3098","0.000026","0.000010","0.000049","0.000010",
"3099","0.000027","0.000010","0.000049","0.000010",
"3100","0.000022","0.000010","0.000048","0.000010",
"3101","0.000023","0.000010","0.000048","0.000010",
"3102","0.000024","0.000010","0.000048","0.000010",
"3103","0.000028","0.000010","0.000048","0.000010",
"3104","0.000024","0.000010","0.000049","0.000010",
"3105","0.000024","0.000010","0.000048","0.000010",
"3106","0.000024","0.000010","0.000048","0.000010",
"3107","0.000023","0.000010","0.000048","0.000010",
"3108","0.000024","0.000010","0.000049","0.000010",
"3109","0.000025","0.000010","0.000050","0.000010",
"3110","0.000024","0.000010","0.000051","0.000010",
"3111","0.000024","0.000010","0.000051","0.000010",
"3112","0.000027","0.000010","0.000051","0.000010",
"3113","0.000030","0.000010","0.000050","0.000010",
"3114","0.000029","0.000010","0.000051","0.000010",
"3115","0.000031","0.000010","0.000052","0.000010",
"3116","0.000031","0.000010","0.000053","0.000010",
"3117","0.000025","0.000010","0.000053","0.000010",
"3118","0.000023","0.000010","0.000053","0.000010",
"3119","0.000017","0.000010","0.000053","0.000010",
"3120","0.000019","0.000010","0.000053","0.000010",
"3121","0.000018","0.000010","0.000053","0.000010",
"3122","0.000017","0.000010","0.000053","0.000010",
"3123","0.000016","0.000010","0.000054","0.000010",
"3124","0.000018","0.000010","0.000054","0.000010",
"3125","0.000015","0.000010","0.000055","0.000010",
"3126","0.000013","0.000010","0.000055","0.000010",
"3127","0.000014","0.000010","0.000055","0.000010",
"3128","0.000010","0.000010","0.000055","0.000010",
"3129","0.000012","0.000010","0.000054","0.000010",
"3130","0.000013","0.000010","0.000053","0.000010",
"3131","0.000016","0.000010","0.000053","0.000010",
"3132","0.000011","0.000010","0.000053","0.000010",
"3133","0.000010","0.000010","0.000053","0.000010",
"3134","0.000010","0.000010","0.000052","0.000010",
"3135","0.000012","0.000010","0.000052","0.000010",
"3136","0.000011","0.000010","0.000054","0.000010",
"3137","0.000010","0.000010","0.000053","0.000010",
"3138","0.000012","0.000010","0.000053","0.000010",
"3139","0.000014","0.000010","0.000053","0.000010",
"3140","0.000014","0.000010","0.000052","0.000010",
"3141","0.000017","0.000010","0.000052","0.000010",
"3142","0.000017","0.000010","0.000052","0.000010",
"3143","0.000017","0.000010","0.000051","0.000010",
"3144","0.000016","0.000010","0.000052","0.000010",
"3145","0.000011","0.000010","0.000052","0.000010",
"3146","0.000016","0.000010","0.000052","0.000010",
"3147","0.000014","0.000010","0.000053","0.000010",
"3148","0.000014","0.000010","0.000053","0.000010",
"3149","0.000010","0.000010","0.000054","0.000010",
"3150","0.000010","0.000010","0.000054","0.000010",
"3151","0.000010","0.000010","0.000053","0.000010",
"3152","0.000010","0.000010","0.000053","0.000010",
"3153","0.000010","0.000010","0.000053","0.000010",
"3154","0.000010","0.000010","0.000052","0.000010",
"3155","0.000010","0.000010","0.000054","0.000010",
"3156","0.000010","0.000010","0.000054","0.000010",
"3157","0.000010","0.000010","0.000053","0.000010",
"3158","0.000010","0.000010","0.000054","0.000010",
"3159","0.000010","0.000010","0.000053","0.000010",
"3160","0.000010","0.000010","0.000053","0.000010",
"3161","0.000010","0.000010","0.000053","0.000010",
"3162","0.000010","0.000010","0.000053","0.000010",
"3163","0.000010","0.000010","0.000054","0.000010",
"3164","0.000010","0.000010","0.000052","0.000010",
"3165","0.000010","0.000010","0.000051","0.000010",
"3166","0.000010","0.000010","0.000050","0.000010",
"3167","0.000010","0.000010","0.000050","0.000010",
"3168","0.000010","0.000010","0.000050","0.000010",
"3169","0.000010","0.000010","0.000050","0.000010",
"3170","0.000010","0.000010","0.000050","0.000010",
"3171","0.000010","0.000010","0.000049","0.000010",
"3172","0.000010","0.000010","0.000049","0.000010",
"3173","0.000010","0.000010","0.000049","0.000010",
"3174","0.000010","0.000010","0.000048","0.000010",
"3175","0.000010","0.000010","0.000048","0.000010",
"3176","0.000010","0.000010","0.000049","0.000010",
"3177","0.000010","0.000010","0.000050","0.000010",
"3178","0.000010","0.000010","0.000051","0.000010",
"3179","0.000010","0.000010","0.000050","0.000010",
"3180","0.000011","0.000010","0.000051","0.000010",
